(65275,43683): 1.05241770419
(21370,16168): 1.0
(29451,43289): 1.10748565652
(107968,21040): 1.08372011154
(25718,10469): 1.0
(108740,90309): 1.0
(34566,108740): 1.0
(43683,98893): 1.47809629906
(43289,30550): 1.0
(98477,101587): 1.0
(21370,98477): 1.0
(65275,106916): 1.0
(25718,108905): 1.0
(108740,43683): 1.0
(21457,30563): 1.22719184927
(50201,16168): 1.0
(86841,101655): 1.0
(56627,90225): 1.3259223956
(44209,101587): 1.57880818583
(86841,50201): 1.74296461462
(43289,30563): 1.0
(98477,30550): 1.01674163917
(30733,101655): 1.05788482707
(86841,80796): 1.63337739739
(21457,10469): 1.05637129537
(29451,107968): 1.0
(107968,44209): 1.0
(43289,10469): 1.0
(98477,30563): 1.0
(108740,106916): 1.0
(30733,50201): 1.04839649078
(43289,108905): 1.67472769199
(34566,25718): 1.19833844302
(21457,108905): 1.0
(21370,21040): 1.31996242234
(65275,63238): 1.0
(53057,106916): 1.0
(43289,105069): 1.64619613581
(21370,44209): 1.0
(65275,95910): 1.43433403356
(21370,56627): 1.0
(16168,63238): 1.0
(53057,63238): 1.0
(30733,80796): 1.0
(25718,105069): 1.02691856445
(108740,63238): 1.0
(25718,90225): 1.09885462295
(53057,95910): 1.42530754186
(16168,95910): 1.0
(56627,3954): 1.0
(44209,30550): 1.0
(98477,10469): 1.0
(43289,90225): 1.51697978193
(98477,108905): 1.0
(16168,98477): 1.0
(34566,98893): 1.47829005275
(43683,21457): 1.0
(44209,30563): 1.0
(98477,105069): 1.0
(56627,30323): 1.0
(44209,10469): 1.0
(43289,3954): 1.32967050929
(98477,90225): 1.0
(86841,90309): 1.0
(30733,90309): 1.05672486806
(56627,30838): 1.0
(43683,101587): 1.57518796992
(29451,53057): 1.09022390007
(107968,56627): 1.0
(108740,95910): 1.0
(25718,3954): 1.13391293592
(43683,30550): 1.0
(107968,110103): 1.08864179317
(29451,108740): 1.00360532539
(98477,3954): 1.0
(43289,30323): 1.0
(21457,105069): 1.02540027057
(50201,98477): 1.0
(43289,30838): 1.00208695399
(98477,30323): 1.01548561161
(43289,10601): 1.0
(56627,10601): 1.0
(44209,108905): 1.7232099246
(108740,16168): 1.0
(25718,30323): 1.0
(108740,98477): 1.0
(25718,30838): 1.0
(21457,90225): 1.0
(50201,21040): 1.0
(43289,21370): 1.17378026233
(98477,30838): 1.03954287154
(107968,86841): 1.0
(29451,25718): 1.0
(30733,43683): 1.07764231338
(86841,43683): 1.6588125483
(16168,21040): 1.07722275351
(53057,16168): 1.0
(98477,10601): 1.0
(43289,65275): 1.0
(98477,21370): 1.0
(44209,105069): 1.68887403446
(86841,106916): 1.0
(30733,106916): 1.13444869455
(21457,3954): 1.07330311198
(50201,44209): 1.0
(29451,98893): 1.0
(98477,65275): 1.0
(43683,30563): 1.00027097174
(34566,21457): 1.15188808625
(107968,43289): 1.0
(29451,21457): 1.0
(43683,10469): 1.0
(56627,21370): 1.0
(30733,63238): 1.0
(86841,63238): 1.5135351947
(43683,108905): 1.71824040674
(34566,101587): 1.5754342753
(50201,56627): 1.0
(21457,30323): 1.0
(43683,105069): 1.68452021524
(34566,30550): 1.02359358434
(25718,10601): 1.0
(108740,21040): 1.08277460248
(86841,95910): 1.0
(30733,95910): 1.0
(29451,101587): 1.0
(44209,90225): 1.54958419288
(56627,65275): 1.0
(53057,98477): 1.0
(16168,44209): 1.0
(86841,16168): 1.0
(30733,16168): 1.0
(86841,98477): 1.0
(21457,30838): 1.0
(50201,110103): 1.0
(30733,98477): 1.0
(21370,110103): 1.0
(65275,16168): 1.0
(86841,21040): 1.0
(30733,21040): 1.45656089282
(108740,44209): 1.0
(65275,98477): 1.0
(21370,86841): 1.01963026491
(86841,44209): 1.6629913307
(53057,21040): 1.0
(16168,56627): 1.0
(86841,56627): 1.42507824852
(30733,44209): 1.04332272016
(44209,3954): 1.0
(21457,10601): 1.0524472272
(30733,56627): 1.09094291233
(86841,110103): 1.0
(30733,110103): 1.0
(44209,30323): 1.0
(107968,53057): 1.0
(29451,30550): 1.0
(107968,108740): 1.0
(44209,30838): 1.0
(16168,110103): 1.0
(53057,44209): 1.0
(107968,25718): 1.0
(29451,30563): 1.0
(108740,56627): 1.0
(25718,21370): 1.0
(50201,86841): 1.76161748782
(21457,21370): 1.0
(53057,56627): 1.0
(16168,86841): 1.0
(53057,110103): 1.0
(30733,86841): 1.01818648957
(50201,43289): 1.0
(21457,65275): 1.03430446552
(50201,107968): 1.0
(30733,43289): 1.0
(44209,10601): 1.0
(53057,86841): 1.6326139209
(16168,43289): 1.0
(29451,10469): 1.0
(107968,98893): 1.0
(86841,43289): 1.62202294465
(30733,107968): 1.0
(44209,21370): 1.0
(86841,107968): 1.0
(30733,53057): 1.0
(50201,53057): 1.0
(34566,30563): 1.0
(44209,65275): 1.0
(43683,90225): 1.5462668683
(50201,108740): 1.0
(107968,21457): 1.08279108404
(29451,108905): 1.0
(34566,10469): 1.0
(43683,3954): 1.10109840623
(108740,110103): 1.16807332233
(25718,65275): 1.0
(86841,53057): 1.61712049088
(30733,108740): 1.0
(86841,108740): 1.0
(101655,63238): 1.0
(108740,86841): 1.0
(86841,25718): 1.0
(30733,25718): 1.14149181777
(108740,43289): 1.0
(34566,108905): 1.71857587512
(43683,30323): 1.0
(50201,25718): 1.04619565217
(29451,105069): 1.0306793021
(53057,43289): 1.21167087445
(107968,101587): 1.0
(29451,90225): 1.0
(108740,107968): 1.0
(107968,30550): 1.0
(50201,98893): 1.5354655305
(16168,107968): 1.0
(53057,107968): 1.0
(95910,101587): 1.0
(34566,105069): 1.68481427287
(29451,3954): 1.13122539982
(107968,30563): 1.0
(101655,95910): 1.0
(108740,53057): 1.0
(50201,21457): 1.0
(86841,98893): 1.0
(95910,30550): 1.0
(30733,98893): 1.0
(86841,21457): 1.0
(16168,53057): 1.0
(53057,108740): 1.0
(16168,108740): 1.03150648938
(50201,101587): 1.64798035302
(30733,21457): 1.44808896975
(95910,30563): 1.0
(29451,30323): 1.0
(101655,16168): 1.21270356344
(86841,101587): 1.0
(30733,101587): 1.0
(95910,10469): 1.30645836361
(30733,30550): 1.0
(86841,30550): 1.0
(30733,30563): 1.0
(95910,108905): 1.0
(108740,25718): 1.0
(101655,98477): 1.0
(16168,25718): 1.10884108225
(53057,25718): 1.08710258434
(108740,98893): 1.0
(107968,10469): 1.0
(29451,30838): 1.0
(53057,98893): 1.44937219077
(101655,21040): 1.0
(43683,30838): 1.0
(34566,90225): 1.54649098065
(43683,10601): 1.0
(95910,105069): 1.05083352619
(108740,21457): 1.08185645537
(50201,30550): 1.0
(110103,29451): 1.0
(108740,101587): 1.0
(110103,30733): 1.0
(53057,21457): 1.0
(16168,98893): 1.0
(101655,44209): 1.0
(98893,107968): 1.0
(34566,3954): 1.01429164711
(43683,21370): 1.04206655305
(30733,10469): 1.0
(86841,30563): 1.09740626176
(110103,105619): 1.0
(95910,90225): 1.02509800677
(53057,101587): 1.53906745612
(29451,10601): 1.0
(107968,108905): 1.0
(29451,21370): 1.0
(108740,30550): 1.0
(16168,21457): 1.07700436276
(53057,30550): 1.0
(108740,30563): 1.0
(34566,30323): 1.02216439129
(43683,65275): 1.0
(21040,95910): 1.0
(95910,3954): 1.39708222024
(98893,53057): 1.44937219077
(101655,56627): 1.0
(98893,108740): 1.0
(34566,30838): 1.1752719444
(95910,30323): 1.0
(21040,16168): 1.0
(105619,110103): 1.06733619699
(21370,43289): 1.13830726731
(65275,21040): 1.03443601575
(101587,101655): 1.0
(21370,107968): 1.0
(65275,44209): 1.0
(101587,50201): 1.64798035302
(65275,56627): 1.0
(21370,53057): 1.11533216525
(30733,108905): 1.00298496905
(105619,86841): 1.0
(101655,110103): 1.0
(98893,25718): 1.02686267886
(29451,65275): 1.0
(107968,105069): 1.0
(50201,30563): 1.0
(110103,20886): 1.0
(95910,30838): 1.0
(98893,21457): 1.15577216862
(101655,86841): 1.0
(98893,101587): 1.0
(107968,90225): 1.0
(95910,10601): 1.30578996988
(21040,98477): 1.0
(95910,21370): 1.0
(21370,108740): 1.0
(65275,110103): 1.22186883088
(101587,80796): 1.55316086911
(21370,25718): 1.0
(107968,3954): 1.0
(98893,30550): 1.0
(101587,90309): 1.0
(65275,86841): 1.6471757453
(21370,98893): 1.0
(34566,10601): 1.0
(86841,10469): 1.48929167585
(30733,105069): 1.02534695954
(16168,101587): 1.0
(101655,43289): 1.0
(105619,43289): 1.0
(108740,10469): 1.0
(110103,101655): 1.0
(107968,30323): 1.0
(34566,21370): 1.25794558075
(21040,44209): 1.0
(95910,65275): 1.33141288708
(107968,30838): 1.0
(98893,30563): 1.0
(86841,108905): 1.0
(30733,90225): 1.0
(86841,105069): 1.0
(107968,10601): 1.0
(86841,90225): 1.0
(30733,3954): 1.0
(53057,30563): 1.0
(16168,30550): 1.0
(101655,107968): 1.0
(98893,10469): 1.32726892326
(107968,21370): 1.0
(34566,65275): 1.05860596345
(98893,108905): 1.0
(101655,53057): 1.0
(110103,50201): 1.0
(50201,10469): 1.0
(107968,65275): 1.0
(86841,3954): 1.57300274681
(30733,30323): 1.0
(21040,56627): 1.14907056291
(53057,10469): 1.0
(16168,30563): 1.0
(50201,108905): 1.81941728181
(110103,80796): 1.0
(21040,110103): 1.0
(105619,107968): 1.0
(108740,108905): 1.0
(30733,30838): 1.0
(86841,30323): 1.0
(50201,105069): 1.77222634312
(53057,108905): 1.66896647779
(16168,10469): 1.0
(21040,86841): 1.01741596531
(86841,30838): 1.0
(30733,10601): 1.0
(50201,90225): 1.61272365948
(110103,90309): 1.0
(16168,108905): 1.0
(90309,21457): 1.0
(110103,43683): 1.00039576012
(50201,3954): 1.0
(105619,53057): 1.0
(108740,105069): 1.0
(90309,101587): 1.0
(21040,43289): 1.02392274536
(108740,90225): 1.0
(105619,108740): 1.0
(98893,105069): 1.07426869615
(101655,108740): 1.0
(105619,25718): 1.00461267742
(29317,95910): 1.04684449034
(101655,25718): 1.0
(16168,105069): 1.0
(90309,30550): 1.0
(29317,16168): 1.0
(101655,98893): 1.0
(98893,90225): 1.0143224198
(29317,98477): 1.0
(90309,30563): 1.11744881029
(16168,90225): 1.0
(98893,3954): 1.41876652862
(65275,43289): 1.35840742781
(21370,21457): 1.31312567127
(65275,107968): 1.0
(101587,43683): 1.57518796992
(21370,101587): 1.0
(65275,53057): 1.27053029407
(101587,106916): 1.0
(21370,30550): 1.0
(65275,108740): 1.0
(101587,63238): 1.43475489683
(21370,30563): 1.0
(101587,95910): 1.0
(65275,25718): 1.16784785239
(21370,10469): 1.0
(101587,16168): 1.0
(21370,108905): 1.0
(65275,98893): 1.4591839216
(101587,98477): 1.0
(21370,105069): 1.02838204422
(50201,30323): 1.0
(110103,106916): 1.0
(30733,21370): 1.0
(30563,16168): 1.0
(110103,63238): 1.0
(50201,30838): 1.0
(30733,65275): 1.02662175911
(30563,98477): 1.19174581153
(90309,10469): 2.12532518079
(106916,21457): 1.0
(90309,108905): 1.0
(105619,98893): 1.0
(20886,98893): 1.0
(108740,3954): 1.0
(21040,107968): 1.11505763844
(106916,101587): 1.0
(30563,21040): 1.24556018686
(29317,21040): 1.0
(21040,53057): 1.04491394766
(108740,30323): 1.0
(105619,21457): 1.12112359204
(110103,95910): 1.0
(50201,10601): 1.0
(29317,44209): 1.0
(30563,44209): 1.0
(108740,30838): 1.0
(105619,101587): 1.0
(20886,21457): 1.0
(50201,21370): 1.0
(21040,108740): 1.1668040595
(30563,56627): 1.0
(29317,56627): 1.0
(20886,101587): 1.0
(50201,65275): 1.0
(110103,16168): 1.0
(90309,105069): 1.0
(106916,30550): 1.15076325666
(30563,110103): 1.0
(20886,30550): 1.0
(98893,30323): 1.0
(101655,21457): 1.0
(106916,30563): 1.00489887091
(90309,90225): 1.0
(21040,25718): 1.0
(29317,110103): 1.0
(105619,30550): 1.0
(108740,10601): 1.0
(98893,30838): 1.0
(101655,101587): 1.0
(90309,3954): 2.16956826291
(106916,10469): 1.0
(29317,86841): 1.0
(21040,98893): 1.0
(90309,30323): 1.0
(105619,30563): 1.0
(108740,21370): 1.0
(90309,30838): 1.0
(106916,108905): 1.0
(98893,10601): 1.32634729654
(30563,86841): 1.01460675919
(20886,30563): 1.0
(106916,105069): 1.0
(90309,10601): 2.11184625955
(106916,90225): 1.0
(90309,21370): 1.06918893983
(108740,65275): 1.0
(105619,10469): 1.0
(110103,98477): 1.01572413504
(30563,43289): 1.0
(20886,10469): 1.0
(105619,108905): 1.0
(21040,21457): 1.0
(110103,21040): 1.0
(20886,108905): 1.0
(101655,30550): 1.23005761669
(98893,21370): 1.0
(110103,44209): 1.0
(20886,105069): 1.02589647226
(30563,107968): 1.1292245625
(29317,43289): 1.0
(105619,105069): 1.0
(98893,65275): 1.35329860056
(20886,90225): 1.0
(30563,53057): 1.0
(29317,107968): 1.10920315484
(21040,101587): 1.0
(101655,30563): 1.04559031262
(21040,30550): 1.0
(105619,90225): 1.0
(90309,65275): 2.17904874295
(106916,3954): 1.0
(20886,3954): 1.15142347117
(110103,56627): 1.0
(105619,3954): 1.0
(29317,53057): 1.0
(106916,30323): 1.15135058281
(110103,86841): 1.01331229502
(101655,10469): 1.0
(21040,30563): 1.22887520641
(110103,43289): 1.0
(101655,108905): 1.0
(20886,30323): 1.0
(29317,108740): 1.15207220771
(106916,30838): 1.02578826606
(101655,105069): 1.0
(30563,108740): 1.0677688033
(106916,10601): 1.0
(20886,30838): 1.0
(30563,25718): 1.08045496218
(105619,30323): 1.0
(101655,90225): 1.0
(110103,107968): 1.0
(30563,98893): 1.0
(20886,10601): 1.0
(106916,21370): 1.16473829991
(29317,25718): 1.0
(101655,3954): 1.0
(105619,30838): 1.0
(20886,21370): 1.0
(29317,98893): 1.03672459083
(101655,30323): 1.22895562644
(110103,53057): 1.0
(29317,21457): 1.0
(105619,10601): 1.0
(20886,65275): 1.0
(106916,65275): 1.0
(29317,101587): 1.0
(110103,108740): 1.0
(21040,10469): 1.0565938379
(105619,21370): 1.0
(29317,30550): 1.0
(101655,30838): 1.0
(16168,3954): 1.0
(110103,25718): 1.0
(29317,30563): 1.0
(21040,108905): 1.0
(110103,98893): 1.0
(16168,30323): 1.0
(105619,65275): 1.0
(86841,10601): 1.48637867138
(21040,105069): 1.02549788775
(110103,21457): 1.0
(29317,10469): 1.0
(86841,21370): 1.0
(16168,30838): 1.08513520865
(21040,90225): 1.0
(101655,10601): 1.0
(86841,65275): 1.5196474771
(21040,3954): 1.07357489378
(101655,21370): 1.07077840664
(29317,108905): 1.0
(16168,10601): 1.0
(21040,30323): 1.0
(30563,21457): 1.24252321642
(16168,21370): 1.13138074397
(110103,101587): 1.0
(30563,101587): 1.0
(21040,30838): 1.0
(29317,105069): 1.0
(30563,30550): 1.03324873305
(101655,65275): 1.0
(110103,30550): 1.0
(16168,65275): 1.0
(21040,10601): 1.05265106874
(30563,10469): 1.0
(110103,30563): 1.0
(29317,90225): 1.0
(30563,108905): 1.00235729827
(110103,10469): 1.0
(29317,3954): 1.0
(21040,21370): 1.0
(110103,108905): 1.0
(29317,30323): 1.0
(21040,65275): 1.03443601575
(29317,30838): 1.0
(110103,105069): 1.01922718846
(30563,105069): 1.02034815984
(29317,10601): 1.0
(110103,90225): 1.0
(30563,90225): 1.20687083676
(29317,21370): 1.03635781579
(110103,3954): 1.0
(30563,3954): 1.0
(29317,65275): 1.0
(110103,30323): 1.0
(30563,30323): 1.07081463772
(21370,90225): 1.0
(65275,21457): 1.03430446552
(101587,21040): 1.0
(53057,105069): 1.64109008879
(110103,30838): 1.0
(30563,30838): 1.0
(21370,3954): 1.16615912763
(65275,101587): 1.5513802876
(101587,44209): 1.57880818583
(21370,30323): 1.0
(65275,30550): 1.04831004259
(101587,56627): 1.34624606648
(21370,30838): 1.0
(110103,10601): 1.0
(30563,10601): 1.0
(110103,21370): 1.0
(30563,21370): 1.0
(53057,90225): 1.51307027284
(110103,65275): 1.0
(30563,65275): 1.0
(53057,3954): 1.26502979738
(21370,10601): 1.0
(65275,30563): 1.14504448954
(101587,110103): 1.0
(21370,65275): 1.0
(101587,86841): 1.0
(65275,10469): 1.0
(53057,30323): 1.0
(101587,43289): 1.54331671143
(65275,108905): 1.68569349318
(53057,30838): 1.0
(101587,107968): 1.0
(53057,10601): 1.0
(65275,105069): 1.65588577527
(101587,53057): 1.53906745612
(53057,21370): 1.12019590045
(101587,108740): 1.0
(65275,90225): 1.52440194625
(53057,65275): 1.0
(101587,25718): 1.0
(65275,3954): 1.39160395583
(101587,98893): 1.0
(101587,21457): 1.0
(65275,30323): 1.04942349642
(101587,30550): 1.0250046167
(65275,30838): 1.03953107349
(65275,10601): 1.0
(101587,30563): 1.01821930512
(65275,21370): 1.15679902051
(101587,10469): 1.41184081406
(101587,108905): 1.0
(101587,105069): 1.0
(101587,90225): 1.0
(101587,3954): 1.50080458541
(101587,30323): 1.02355554897
(101587,30838): 1.05359502081
(101587,10601): 1.40986907115
(101587,21370): 1.0
(101587,65275): 1.44057876975
